,Unnamed: 0,id,prediction,top1,top1_p,top2,top2_p,top3,top3_p,top4,top4_p,top5,top5_p,top1_id,top2_id,top3_id,top4_id,top5_id
518,6322,4530692_HEKH57ZD_FQ69HVWX,"1. Porphyry copper-molybdenum, p=0.1392
2. Porphyry copper ± gold, p=0.0578
3. U-M intrusion nickel-copper-PGE, p=0.0567
4. Skarn copper, p=0.0506
5. Low-fluorine porphyry molybdenum, p=0.0478
",Porphyry copper-molybdenum,0.1391929388046264,Porphyry copper ± gold,0.0578223839402198,U-M intrusion nickel-copper-PGE,0.0567183122038841,Skarn copper,0.0506242848932743,Low-fluorine porphyry molybdenum,0.0477722249925136,154,153,180,145,157
519,6332,4530692_HFQ84RXW_ITZTPRS7,"1. U-M intrusion nickel-copper-PGE, p=0.0954
2. Ophiolite nickel-copper-PGE, p=0.0569
3. Orogenic copper ± gold, p=0.0536
4. Bimodal-mafic VMS, p=0.0417
5. Impact U-M intrusion nickel-copper-PGE, p=0.0398
",U-M intrusion nickel-copper-PGE,0.0953854843974113,Ophiolite nickel-copper-PGE,0.0568513013422489,Orogenic copper ± gold,0.0536243245005607,Bimodal-mafic VMS,0.0417060442268848,Impact U-M intrusion nickel-copper-PGE,0.0397668033838272,180,183,92,110,188
520,6350,4530692_HGPRH23G_KKXNTK6P,"1. Komatiite nickel-copper-PGE, p=0.1360
2. Hypozonal orogenic gold, p=0.0838
3. Mesozonal orogenic gold, p=0.0631
4. Epizonal orogenic gold, p=0.0496
5. U-M intrusion nickel-copper-PGE, p=0.0360
",Komatiite nickel-copper-PGE,0.1360451281070709,Hypozonal orogenic gold,0.0837651491165161,Mesozonal orogenic gold,0.0630748271942138,Epizonal orogenic gold,0.0495891347527504,U-M intrusion nickel-copper-PGE,0.036024086177349,175,86,87,88,180
521,6354,4530692_HGVDAGRN_HWDSMDPF,"1. NYF pegmatite, p=0.0839
2. Supergene vanadium, p=0.0571
3. U-M intrusion nickel-copper-PGE, p=0.0536
4. Iron silicate polymetallic, p=0.0439
5. U-M layered intrusion nickel-copper-PGE, p=0.0438
",NYF pegmatite,0.0839468240737915,Supergene vanadium,0.0570698045194149,U-M intrusion nickel-copper-PGE,0.0536078736186027,Iron silicate polymetallic,0.0438634492456913,U-M layered intrusion nickel-copper-PGE,0.0437713749706745,167,27,180,100,177
522,6364,4530692_HHQ8I5AB_9SIIUB6H,"1. Volcanic-hosted copper, p=0.0847
2. U-M intrusion nickel-copper-PGE, p=0.0757
3. Supergene copper, p=0.0721
4. Orogenic copper ± gold, p=0.0698
5. U-M conduit nickel-copper-PGE, p=0.0679
",Volcanic-hosted copper,0.0847040861845016,U-M intrusion nickel-copper-PGE,0.0757310315966606,Supergene copper,0.0721348449587822,Orogenic copper ± gold,0.0698245018720626,U-M conduit nickel-copper-PGE,0.0679314881563186,72,180,30,92,181
523,6412,4530692_HMG2RDKC_IG3VPRX3,"1. Arc U-M intru-sion nickel-copper-PGE, p=0.1109
2. U-M intrusion nickel-copper-PGE, p=0.0702
3. Anorthosite conduit nickel-copper-PGE, p=0.0522
4. Abyssal pegmatite REE, p=0.0407
5. Ophiolite nickel-copper-PGE, p=0.0394
",Arc U-M intru-sion nickel-copper-PGE,0.1108612418174743,U-M intrusion nickel-copper-PGE,0.0702360272407531,Anorthosite conduit nickel-copper-PGE,0.0522078201174736,Abyssal pegmatite REE,0.0406927987933158,Ophiolite nickel-copper-PGE,0.0393889173865318,185,180,187,168,183
524,6445,4530692_HQBX8AW2_UDZ6MEAH,"1. U-M layered intrusion chromium, p=0.1490
2. Algoma-type banded iron formation, p=0.0538
3. Ophiolite nickel-copper-PGE, p=0.0514
4. U-M intrusion nickel-copper-PGE, p=0.0513
5. U-M layered intrusion PGE, p=0.0385
",U-M layered intrusion chromium,0.1490246355533599,Algoma-type banded iron formation,0.0538458079099655,Ophiolite nickel-copper-PGE,0.0513929203152656,U-M intrusion nickel-copper-PGE,0.0513467192649841,U-M layered intrusion PGE,0.038488496094942,176,113,183,180,178
525,6447,4530692_HQE9CDV9_DU8IT7RH,"1. Arc U-M intru-sion nickel-copper-PGE, p=0.1215
2. Ophiolite nickel-copper-PGE, p=0.1055
3. U-M intrusion nickel-copper-PGE, p=0.0935
4. Komatiite nickel-copper-PGE, p=0.0454
5. U-M conduit nickel-copper-PGE, p=0.0433
",Arc U-M intru-sion nickel-copper-PGE,0.1214739382266998,Ophiolite nickel-copper-PGE,0.1055100485682487,U-M intrusion nickel-copper-PGE,0.0935388728976249,Komatiite nickel-copper-PGE,0.0454472936689853,U-M conduit nickel-copper-PGE,0.0433217212557792,185,183,180,175,181
526,6449,4530692_HQMRC393_C84CJJMQ,"1. Ophiolite nickel-copper-PGE, p=0.0716
2. Komatiite nickel-copper-PGE, p=0.0565
3. U-M intrusion nickel-copper-PGE, p=0.0525
4. Laterite nickel, p=0.0394
5. U-M layered intrusion nickel-copper-PGE, p=0.0349
",Ophiolite nickel-copper-PGE,0.0716262459754943,Komatiite nickel-copper-PGE,0.0565182492136955,U-M intrusion nickel-copper-PGE,0.0524761490523815,Laterite nickel,0.0394149981439113,U-M layered intrusion nickel-copper-PGE,0.0349182412028312,183,175,180,18,177
527,6488,4530692_HTEC3N74_WGP3CJSD,"1. Algoma-type banded iron formation, p=0.1146
2. MVT zinc-lead, p=0.0698
3. Porphyry gold ± copper, p=0.0470
4. U-M intrusion nickel-copper-PGE, p=0.0343
5. Supergene lead, p=0.0313
",Algoma-type banded iron formation,0.1146274730563163,MVT zinc-lead,0.0698074325919151,Porphyry gold ± copper,0.047025091946125,U-M intrusion nickel-copper-PGE,0.0342795960605144,Supergene lead,0.031333427876234,113,79,155,180,25
528,6502,4530692_HU6C2IAT_SMR54QJM,"1. Porphyry gold ± copper, p=0.0708
2. U-M intrusion nickel-copper-PGE, p=0.0544
3. Ferroan carbonate polymetallic, p=0.0498
4. Paleoplacer gold ± uranium, p=0.0493
5. MVT zinc-lead, p=0.0429
",Porphyry gold ± copper,0.0707739144563674,U-M intrusion nickel-copper-PGE,0.0543573461472988,Ferroan carbonate polymetallic,0.0497835874557495,Paleoplacer gold ± uranium,0.0492843501269817,MVT zinc-lead,0.0428508445620536,155,180,98,15,79
529,6509,4530692_HUSH8P72_BU2WUHRI,"1. MVT zinc-lead, p=0.0628
2. Ophiolite nickel-copper-PGE, p=0.0510
3. U-M intrusion nickel-copper-PGE, p=0.0465
4. Komatiite nickel-copper-PGE, p=0.0386
5. Laterite nickel, p=0.0363
",MVT zinc-lead,0.062785729765892,Ophiolite nickel-copper-PGE,0.0510353557765483,U-M intrusion nickel-copper-PGE,0.0464772060513496,Komatiite nickel-copper-PGE,0.0385617576539516,Laterite nickel,0.0363073647022247,79,183,180,175,18
530,6516,4530692_HW49AFKX_PJ7MZIV5,"1. Porphyry gold ± copper, p=0.0841
2. U-M intrusion nickel-copper-PGE, p=0.0736
3. Orogenic copper ± gold, p=0.0559
4. Hypozonal orogenic gold, p=0.0539
5. Mesozonal orogenic gold, p=0.0438
",Porphyry gold ± copper,0.0840843990445137,U-M intrusion nickel-copper-PGE,0.0735965296626091,Orogenic copper ± gold,0.0558532662689685,Hypozonal orogenic gold,0.0539458915591239,Mesozonal orogenic gold,0.0437672063708305,155,180,92,86,87
531,6567,4530692_I38ZRI8E_3AEFMD6P,"1. U-M layered intrusion PGE, p=0.2096
2. U-M layered intrusion nickel-copper-PGE, p=0.0923
3. U-M intrusion nickel-copper-PGE, p=0.0678
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0545
5. Komatiite nickel-copper-PGE, p=0.0412
",U-M layered intrusion PGE,0.2096418291330337,U-M layered intrusion nickel-copper-PGE,0.0922814533114433,U-M intrusion nickel-copper-PGE,0.0677927955985069,Arc U-M intru-sion nickel-copper-PGE,0.0544592849910259,Komatiite nickel-copper-PGE,0.0411584861576557,178,177,180,185,175
532,6569,4530692_I3INHDI5_CFVQGZFH,"1. Mafic-siliciclastic VMS, p=0.1082
2. U-M intrusion nickel-copper-PGE, p=0.0859
3. Felsic-siliciclastic VMS, p=0.0449
4. Bimodal-mafic VMS, p=0.0426
5. Porphyry gold ± copper, p=0.0405
",Mafic-siliciclastic VMS,0.1081551983952522,U-M intrusion nickel-copper-PGE,0.0858752727508544,Felsic-siliciclastic VMS,0.0448723807930946,Bimodal-mafic VMS,0.0425528734922409,Porphyry gold ± copper,0.0405277721583843,109,180,112,110,155
533,6573,4530692_I3SUBKFG_A5QB76WF,"1. U-M intrusion nickel-copper-PGE, p=0.1256
2. U-M layered intrusion nickel-copper-PGE, p=0.0846
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0624
4. U-M conduit nickel-copper-PGE, p=0.0622
5. Anorthosite conduit nickel-copper-PGE, p=0.0353
",U-M intrusion nickel-copper-PGE,0.1255523860454559,U-M layered intrusion nickel-copper-PGE,0.084610216319561,Arc U-M intru-sion nickel-copper-PGE,0.0623711422085762,U-M conduit nickel-copper-PGE,0.0622302815318107,Anorthosite conduit nickel-copper-PGE,0.0352942161262035,180,177,185,181,187
534,6577,4530692_I445GVA4_R8AUA8EQ,"1. Anorthosite conduit nickel-copper-PGE, p=0.1303
2. U-M intrusion nickel-copper-PGE, p=0.0587
3. U-M conduit nickel-copper-PGE, p=0.0490
4. Ophiolite nickel-copper-PGE, p=0.0424
5. Orogenic copper ± gold, p=0.0366
",Anorthosite conduit nickel-copper-PGE,0.1303139925003051,U-M intrusion nickel-copper-PGE,0.0586606450378894,U-M conduit nickel-copper-PGE,0.0489633008837699,Ophiolite nickel-copper-PGE,0.0424079038202762,Orogenic copper ± gold,0.0366395786404609,187,180,181,183,92
535,6596,4530692_I5PKSRCU_ZKAARZ88,"1. Ophiolite nickel-copper-PGE, p=0.0850
2. U-M intrusion nickel-copper-PGE, p=0.0817
3. Porphyry gold ± copper, p=0.0594
4. Anorthosite conduit nickel-copper-PGE, p=0.0531
5. U-M layered intrusion nickel-copper-PGE, p=0.0506
",Ophiolite nickel-copper-PGE,0.0850458815693855,U-M intrusion nickel-copper-PGE,0.0817479267716407,Porphyry gold ± copper,0.0593844279646873,Anorthosite conduit nickel-copper-PGE,0.0530792661011219,U-M layered intrusion nickel-copper-PGE,0.0506155490875244,183,180,155,187,177
536,6609,4530692_I6QBS2YM_KBHLX2A6,"1. U-M intrusion nickel-copper-PGE, p=0.1039
2. Ophiolite nickel-copper-PGE, p=0.0555
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0494
4. U-M layered intrusion nickel-copper-PGE, p=0.0399
5. Anorthosite conduit nickel-copper-PGE, p=0.0396
",U-M intrusion nickel-copper-PGE,0.1038906723260879,Ophiolite nickel-copper-PGE,0.0555160604417324,Arc U-M intru-sion nickel-copper-PGE,0.0493763424456119,U-M layered intrusion nickel-copper-PGE,0.0399028323590755,Anorthosite conduit nickel-copper-PGE,0.0395972244441509,180,183,185,177,187
537,6610,4530692_I6QBS2YM_LGC7QH98,"1. U-M intrusion nickel-copper-PGE, p=0.1010
2. Ophiolite nickel-copper-PGE, p=0.0617
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0491
4. U-M layered intrusion nickel-copper-PGE, p=0.0410
5. Mafic-ultramafic VMS, p=0.0362
",U-M intrusion nickel-copper-PGE,0.1009808629751205,Ophiolite nickel-copper-PGE,0.0616951622068882,Arc U-M intru-sion nickel-copper-PGE,0.0491299703717231,U-M layered intrusion nickel-copper-PGE,0.0409868471324443,Mafic-ultramafic VMS,0.0362052284181118,180,183,185,177,108
538,6643,4530692_I8REKW8Q_RR78F3I3,"1. Kimberlite diamond, p=0.3450
2. Fluvial placer diamond, p=0.1513
3. Fluvial placer gold, p=0.0290
4. Algoma-type banded iron formation, p=0.0258
5. U-M intrusion nickel-copper-PGE, p=0.0198
",Kimberlite diamond,0.344964861869812,Fluvial placer diamond,0.1512838453054428,Fluvial placer gold,0.0289945360273122,Algoma-type banded iron formation,0.025754552334547,U-M intrusion nickel-copper-PGE,0.0197638627141714,174,8,2,113,180
539,6648,4530692_I9HMU4AQ_43QHQVGB,"1. Komatiite nickel-copper-PGE, p=0.1268
2. Algoma-type banded iron formation, p=0.1195
3. U-M intrusion nickel-copper-PGE, p=0.0801
4. Ophiolite nickel-copper-PGE, p=0.0608
5. Vein ± replacement nickel, p=0.0464
",Komatiite nickel-copper-PGE,0.1267849653959274,Algoma-type banded iron formation,0.1194579228758812,U-M intrusion nickel-copper-PGE,0.0801432356238365,Ophiolite nickel-copper-PGE,0.0608274079859256,Vein ± replacement nickel,0.0464220382273197,175,113,180,183,122
540,6649,4530692_I9MFNGWQ_JTZQRH42,"1. Kimberlite diamond, p=0.2391
2. Fluvial placer diamond, p=0.0720
3. MVT strontium, p=0.0291
4. U-M layered intrusion PGE, p=0.0289
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0277
",Kimberlite diamond,0.239148661494255,Fluvial placer diamond,0.0720416828989982,MVT strontium,0.029064442962408,U-M layered intrusion PGE,0.028920667245984,Arc U-M intru-sion nickel-copper-PGE,0.0276719648391008,174,8,82,178,185
541,6658,4530692_IA6T2G94_DZ7KRZCX,"1. Komatiite nickel-copper-PGE, p=0.1450
2. U-M intrusion nickel-copper-PGE, p=0.0891
3. Ophiolite nickel-copper-PGE, p=0.0508
4. U-M layered intrusion nickel-copper-PGE, p=0.0454
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0430
",Komatiite nickel-copper-PGE,0.1449675858020782,U-M intrusion nickel-copper-PGE,0.0890908241271972,Ophiolite nickel-copper-PGE,0.0507833920419216,U-M layered intrusion nickel-copper-PGE,0.0453841239213943,Arc U-M intru-sion nickel-copper-PGE,0.0429680868983268,175,180,183,177,185
542,6669,4530692_IAWR7TF7_8M29N2H6,"1. Komatiite nickel-copper-PGE, p=0.1450
2. U-M intrusion nickel-copper-PGE, p=0.0794
3. U-M layered intrusion nickel-copper-PGE, p=0.0599
4. Ophiolite nickel-copper-PGE, p=0.0522
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0486
",Komatiite nickel-copper-PGE,0.1450300514698028,U-M intrusion nickel-copper-PGE,0.0794278085231781,U-M layered intrusion nickel-copper-PGE,0.059915218502283,Ophiolite nickel-copper-PGE,0.0521972104907035,Arc U-M intru-sion nickel-copper-PGE,0.0485586859285831,175,180,177,183,185
543,6676,4530692_IB9D64MQ_5ZCP4JN2,"1. U-M layered intrusion PGE, p=0.0994
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0924
3. U-M intrusion nickel-copper-PGE, p=0.0795
4. Skarn gold ± copper ± tungsten, p=0.0384
5. Komatiite nickel-copper-PGE, p=0.0372
",U-M layered intrusion PGE,0.0993576720356941,Arc U-M intru-sion nickel-copper-PGE,0.0924049094319343,U-M intrusion nickel-copper-PGE,0.0794567316770553,Skarn gold ± copper ± tungsten,0.0383660495281219,Komatiite nickel-copper-PGE,0.0372203513979911,178,185,180,148,175
544,6680,4530692_IBFPK77H_H2PM4JXN,"1. Komatiite nickel-copper-PGE, p=0.2341
2. U-M intrusion nickel-copper-PGE, p=0.0751
3. Ophiolite nickel-copper-PGE, p=0.0690
4. Vein ± replacement nickel, p=0.0413
5. U-M layered intrusion nickel-copper-PGE, p=0.0406
",Komatiite nickel-copper-PGE,0.234105184674263,U-M intrusion nickel-copper-PGE,0.0751196518540382,Ophiolite nickel-copper-PGE,0.068964309990406,Vein ± replacement nickel,0.0413215495645999,U-M layered intrusion nickel-copper-PGE,0.0406056158244609,175,180,183,122,177
545,6682,4530692_IBHA923I_M5JE475F,"1. U-M intrusion nickel-copper-PGE, p=0.0951
2. Algoma-type banded iron formation, p=0.0773
3. MVT zinc-lead, p=0.0688
4. U-M layered intrusion nickel-copper-PGE, p=0.0505
5. U-M conduit nickel-copper-PGE, p=0.0431
",U-M intrusion nickel-copper-PGE,0.0951306149363517,Algoma-type banded iron formation,0.077260673046112,MVT zinc-lead,0.0688237398862838,U-M layered intrusion nickel-copper-PGE,0.0505184158682823,U-M conduit nickel-copper-PGE,0.0431079193949699,180,113,79,177,181
546,6694,4530692_ICIB964H_F2M7RHPZ,"1. Porphyry gold ± copper, p=0.1150
2. Porphyry copper ± gold, p=0.0989
3. Orogenic copper ± gold, p=0.0752
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0402
5. Porphyry copper-molybdenum, p=0.0381
",Porphyry gold ± copper,0.1150261014699935,Porphyry copper ± gold,0.0988540574908256,Orogenic copper ± gold,0.075185552239418,Arc U-M intru-sion nickel-copper-PGE,0.0401696115732193,Porphyry copper-molybdenum,0.0380936600267887,155,153,92,185,154
547,6697,4530692_ICK6A94W_4HE5MTVB,"1. U-M intrusion nickel-copper-PGE, p=0.0704
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0539
3. Hypozonal orogenic gold, p=0.0503
4. Komatiite nickel-copper-PGE, p=0.0444
5. Vein ± replacement nickel, p=0.0372
",U-M intrusion nickel-copper-PGE,0.0703530982136726,Arc U-M intru-sion nickel-copper-PGE,0.0539419166743755,Hypozonal orogenic gold,0.0503474995493888,Komatiite nickel-copper-PGE,0.0444244667887687,Vein ± replacement nickel,0.0372453294694423,180,185,86,175,122
548,6701,4530692_ICSMVPBS_MIP5C8V7,"1. Ophiolite chro-mium, p=0.3146
2. U-M layered intrusion chromium, p=0.1310
3. Skarn tin ± copper ± Mo, p=0.0326
4. Orogenic copper ± gold, p=0.0317
5. U-M intrusion nickel-copper-PGE, p=0.0294
",Ophiolite chro-mium,0.3145646750926971,U-M layered intrusion chromium,0.1309979856014251,Skarn tin ± copper ± Mo,0.0326195880770683,Orogenic copper ± gold,0.0317155309021472,U-M intrusion nickel-copper-PGE,0.0293885432183742,182,176,147,92,180
549,6706,4530692_ICW5ADPK_V8SI9G7V,"1. Mesozonal orogenic gold, p=0.0863
2. Hypozonal orogenic gold, p=0.0810
3. Orogenic copper ± gold, p=0.0545
4. U-M intrusion nickel-copper-PGE, p=0.0535
5. Porphyry gold ± copper, p=0.0428
",Mesozonal orogenic gold,0.0863398984074592,Hypozonal orogenic gold,0.081010453402996,Orogenic copper ± gold,0.0545485652983188,U-M intrusion nickel-copper-PGE,0.0535031631588935,Porphyry gold ± copper,0.0428443998098373,87,86,92,180,155
550,6731,4530692_IERJHXIB_L8VZ4NUL,"1. Anorthosite conduit nickel-copper-PGE, p=0.1011
2. U-M intrusion nickel-copper-PGE, p=0.0589
3. Ophiolite nickel-copper-PGE, p=0.0581
4. U-M conduit nickel-copper-PGE, p=0.0467
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0426
",Anorthosite conduit nickel-copper-PGE,0.1011449769139289,U-M intrusion nickel-copper-PGE,0.058882687240839,Ophiolite nickel-copper-PGE,0.0581237003207206,U-M conduit nickel-copper-PGE,0.0467173792421817,Arc U-M intru-sion nickel-copper-PGE,0.042581021785736,187,180,183,181,185
551,6735,4530692_IF2V4U2V_CCHEA4TU,"1. Fluvial placer PGE, p=0.1188
2. Porphyry gold ± copper, p=0.0579
3. U-M intrusion nickel-copper-PGE, p=0.0518
4. U-M layered intrusion PGE, p=0.0506
5. Orogenic copper ± gold, p=0.0377
",Fluvial placer PGE,0.1187920048832893,Porphyry gold ± copper,0.0579007677733898,U-M intrusion nickel-copper-PGE,0.0517997331917285,U-M layered intrusion PGE,0.0505552217364311,Orogenic copper ± gold,0.0377492234110832,3,155,180,178,92
552,6775,4530692_IIPMI7B6_8R5D9JBA,"1. Komatiite nickel-copper-PGE, p=0.2497
2. U-M intrusion nickel-copper-PGE, p=0.0570
3. Vein ± replacement nickel, p=0.0476
4. Ophiolite nickel-copper-PGE, p=0.0450
5. Algoma-type banded iron formation, p=0.0358
",Komatiite nickel-copper-PGE,0.2497185468673706,U-M intrusion nickel-copper-PGE,0.0570123456418514,Vein ± replacement nickel,0.0475613735616207,Ophiolite nickel-copper-PGE,0.0450043939054012,Algoma-type banded iron formation,0.035816803574562,175,180,122,183,113
553,6777,4530692_IITU642X_IHTWCX58,"1. U-M intrusion nickel-copper-PGE, p=0.1203
2. U-M layered intrusion nickel-copper-PGE, p=0.0704
3. Impact U-M intrusion nickel-copper-PGE, p=0.0440
4. Laterite nickel, p=0.0428
5. Ophiolite nickel-copper-PGE, p=0.0411
",U-M intrusion nickel-copper-PGE,0.1203453913331031,U-M layered intrusion nickel-copper-PGE,0.0703741237521171,Impact U-M intrusion nickel-copper-PGE,0.0439604967832565,Laterite nickel,0.0427762605249881,Ophiolite nickel-copper-PGE,0.0411498546600341,180,177,188,18,183
554,6794,4530692_IJZ4KFE2_UZCI7HJM,"1. U-M layered intrusion PGE, p=0.0520
2. Hypozonal orogenic gold, p=0.0496
3. Fluvial placer PGE, p=0.0478
4. U-M layered intrusion nickel-copper-PGE, p=0.0385
5. Breccia pipe gold, p=0.0361
",U-M layered intrusion PGE,0.0519918017089366,Hypozonal orogenic gold,0.0496268197894096,Fluvial placer PGE,0.0477889776229858,U-M layered intrusion nickel-copper-PGE,0.0385493598878383,Breccia pipe gold,0.0361303836107254,178,86,3,177,131
555,6801,4530692_IKDVH9F7_3QCCBT9S,"1. U-M intrusion nickel-copper-PGE, p=0.1227
2. Ophiolite nickel-copper-PGE, p=0.0670
3. U-M conduit nickel-copper-PGE, p=0.0658
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0633
5. U-M layered intrusion nickel-copper-PGE, p=0.0452
",U-M intrusion nickel-copper-PGE,0.1227268949151039,Ophiolite nickel-copper-PGE,0.0670074522495269,U-M conduit nickel-copper-PGE,0.0658033117651939,Arc U-M intru-sion nickel-copper-PGE,0.0633034259080886,U-M layered intrusion nickel-copper-PGE,0.0451748259365558,180,183,181,185,177
556,6819,4530692_IMT4N7G4_TGNEZID8,"1. Impact U-M intrusion nickel-copper-PGE, p=0.0948
2. U-M intrusion nickel-copper-PGE, p=0.0743
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0596
4. U-M layered intrusion nickel-copper-PGE, p=0.0561
5. Ophiolite nickel-copper-PGE, p=0.0483
",Impact U-M intrusion nickel-copper-PGE,0.0947810038924217,U-M intrusion nickel-copper-PGE,0.0742709785699844,Arc U-M intru-sion nickel-copper-PGE,0.0596014074981212,U-M layered intrusion nickel-copper-PGE,0.0560884848237037,Ophiolite nickel-copper-PGE,0.0483252927660942,188,180,185,177,183
557,6826,4530692_INPEQWIP_QV2UJ9KV,"1. Anorthosite mas-sif titanium, p=0.0952
2. Anorthosite conduit nickel-copper-PGE, p=0.0834
3. Carbonatite laterite REE, p=0.0394
4. Porphyry gold ± copper, p=0.0380
5. U-M layered intrusion iron-titanium-vanadium, p=0.0304
",Anorthosite mas-sif titanium,0.0951861217617988,Anorthosite conduit nickel-copper-PGE,0.0833501294255256,Carbonatite laterite REE,0.0394342467188835,Porphyry gold ± copper,0.0380472838878631,U-M layered intrusion iron-titanium-vanadium,0.030421083793044,186,187,19,155,179
558,6834,4530692_IP55VMJ6_UAGZZKS8,"1. U-M intrusion nickel-copper-PGE, p=0.0852
2. Ophiolite nickel-copper-PGE, p=0.0802
3. U-M layered intrusion nickel-copper-PGE, p=0.0730
4. Greisen tin ±W-Mo, p=0.0558
5. Laterite nickel, p=0.0495
",U-M intrusion nickel-copper-PGE,0.0851896852254867,Ophiolite nickel-copper-PGE,0.0801644325256347,U-M layered intrusion nickel-copper-PGE,0.0730358585715293,Greisen tin ±W-Mo,0.0557861067354679,Laterite nickel,0.0494684465229511,180,183,177,160,18
